ORGAO_PARTICIPANTE;ORGAO_GESTOR;PERC_PRESENCA;TOTAL_PROPOSTAS;GASTO_GABINETE;cluster
0.13333333333333333;0.0;0.94;0.11855670103092783;0.6973489687785908;1
0.13333333333333333;0.5;0.9079999999999999;0.06701030927835051;0.8323475952103566;0
0.13333333333333333;0.16666666666666666;0.82;0.005154639175257732;0.751429392147897;0
0.3333333333333333;0.16666666666666666;0.9079999999999999;0.12886597938144329;0.7871712734362588;0
0.2;0.16666666666666666;0.84;0.05154639175257732;0.6069884859781441;0
0.0;0.0;0.7120000000000001;0.0979381443298969;0.5719950716531088;1
0.13333333333333333;0.3333333333333333;0.888;0.20618556701030927;0.6196704743949876;0
0.06666666666666667;0.0;0.784;0.05154639175257732;0.82473906773503;1
0.0;0.16666666666666666;0.9359999999999999;0.08247422680412371;0.6760399945760354;0
0.06666666666666667;0.0;0.96;0.14948453608247422;0.4319093446839778;2
0.26666666666666666;0.16666666666666666;0.84;0.3247422680412371;0.568222621921229;0
0.06666666666666667;0.0;0.8640000000000001;0.015463917525773196;0.7198767533618449;1
0.26666666666666666;0.16666666666666666;0.784;0.02577319587628866;0.8342261448741636;0
0.26666666666666666;0.3333333333333333;0.8959999999999999;0.11855670103092783;0.7916278942015451;0
0.13333333333333333;0.0;0.996;0.1134020618556701;0.31007229548258086;2
0.13333333333333333;0.16666666666666666;0.8640000000000001;0.25773195876288657;0.5475533728869117;0
0.0;0.0;0.968;0.09278350515463918;0.9160246057371706;1
0.2;0.16666666666666666;0.688;0.03608247422680412;0.7392008617037316;0
0.06666666666666667;0.16666666666666666;0.9;0.10824742268041238;0.7511549128582177;0
0.2;0.0;0.852;0.16494845360824742;0.6243364817051538;0
0.06666666666666667;0.0;0.948;0.28350515463917525;0.7638638289307839;0
0.26666666666666666;0.0;0.92;0.08247422680412371;0.6512847608732774;1
0.4666666666666667;0.5;0.94;0.26288659793814434;0.7479491274009971;4
0.4666666666666667;0.0;0.872;0.12886597938144329;0.8324835458899524;0
0.13333333333333333;0.0;0.88;0.0;0.6112127648993483;2
0.4;0.3333333333333333;0.9440000000000001;0.27319587628865977;0.2731413437570474;2
0.3333333333333333;0.0;0.768;0.13917525773195877;0.49260022630480016;2
0.0;0.0;0.94;0.010309278350515464;0.6959687916672829;1
0.06666666666666667;0.0;0.9359999999999999;0.0979381443298969;0.8130181552395057;1
0.06666666666666667;0.0;0.836;0.05670103092783505;0.8228384884834224;1
0.0;0.0;0.932;0.04639175257731959;0.555092893850244;2
0.13333333333333333;0.0;0.948;0.03608247422680412;0.2933174815606488;2
0.0;0.0;0.8079999999999999;0.061855670103092786;0.7008586102151759;1
0.06666666666666667;0.0;0.86;0.04639175257731959;0.6236394444550455;2
0.2;0.3333333333333333;0.932;0.030927835051546393;0.7844439050059797;0
0.13333333333333333;0.16666666666666666;0.904;0.15463917525773196;0.7555348987808416;0
0.2;0.16666666666666666;0.764;0.03608247422680412;0.5333868714812141;0
0.06666666666666667;0.0;0.972;0.07731958762886598;0.6494175658214799;1
0.06666666666666667;0.0;0.9640000000000001;0.02577319587628866;0.8298235786240445;1
0.2;0.0;0.86;0.10309278350515463;0.8924078564447058;1
0.13333333333333333;0.16666666666666666;0.852;0.14432989690721648;0.6226385043540997;0
0.0;0.16666666666666666;0.9440000000000001;0.03608247422680412;0.7769288392286782;0
0.6666666666666666;0.6666666666666666;0.9520000000000001;0.22164948453608246;0.20793581449924725;4
0.26666666666666666;0.16666666666666666;0.9159999999999999;0.18041237113402062;0.6692166930092098;0
0.4666666666666667;0.5;0.892;0.08762886597938144;0.6330171235985963;4
0.06666666666666667;0.0;0.888;0.05154639175257732;0.7829347024737777;1
0.26666666666666666;0.16666666666666666;0.884;0.14948453608247422;0.8552599132793555;0
0.3333333333333333;0.3333333333333333;0.98;0.10309278350515463;0.8140475697544637;0
0.26666666666666666;0.0;0.872;0.04639175257731959;0.6830177493326316;1
0.26666666666666666;0.0;0.9640000000000001;0.07216494845360824;0.8057672101584705;1
0.2;0.0;0.884;0.061855670103092786;0.7470893758656854;1
0.4;0.0;0.8959999999999999;0.16494845360824742;0.5486403924303902;2
0.4;0.0;0.9159999999999999;0.24742268041237114;0.6981320385997757;0
0.26666666666666666;0.0;0.9;0.08247422680412371;0.9100118406690855;1
0.0;0.0;0.728;0.020618556701030927;0.6577118696778348;1
0.0;0.0;0.027999999999999997;0.0;0.11227996953167398;3
0.0;0.0;0.0;0.0;0.0;3
0.13333333333333333;0.0;0.924;0.2268041237113402;0.7188116462275054;1
0.26666666666666666;0.0;0.9640000000000001;0.030927835051546393;0.6561620413047268;1
0.06666666666666667;0.0;0.932;0.03608247422680412;0.7428152842967518;1
0.2;0.0;0.644;0.08247422680412371;0.6404513712551271;1
0.4666666666666667;0.5;0.904;0.10824742268041238;0.6691651109637363;4
0.2;0.16666666666666666;0.892;0.23195876288659795;0.5147811269052841;0
0.06666666666666667;0.0;0.9840000000000001;0.030927835051546393;0.39923782547720055;2
0.2;0.0;0.932;0.02577319587628866;0.7024636063007054;1
0.06666666666666667;0.16666666666666666;0.816;0.03608247422680412;0.8182080214603809;0
0.4;0.0;0.8959999999999999;0.12371134020618557;0.0;2
0.26666666666666666;0.0;0.9440000000000001;0.06701030927835051;0.5789833607711062;1
0.4;0.3333333333333333;0.9359999999999999;0.061855670103092786;0.4018668107057992;2
0.3333333333333333;0.16666666666666666;0.7759999999999999;0.04639175257731959;0.6769960318150395;0
0.0;0.0;0.0;0.0;0.008287929337331721;3
0.26666666666666666;0.16666666666666666;0.9640000000000001;0.3402061855670103;0.7413598667688032;0
0.4;0.16666666666666666;0.9520000000000001;0.14948453608247422;0.5953004538141939;0
0.13333333333333333;0.0;0.948;0.05670103092783505;0.6765051001073668;1
0.26666666666666666;0.16666666666666666;0.88;0.020618556701030927;0.6498441781634946;0
0.06666666666666667;0.3333333333333333;0.7240000000000001;0.0;0.6185345327615813;0
0.2;0.0;0.968;0.08247422680412371;0.5988674307683897;1
0.26666666666666666;0.3333333333333333;0.872;0.015463917525773196;0.9188374442809618;0
0.26666666666666666;0.3333333333333333;0.892;0.020618556701030927;0.6305919003392707;0
0.06666666666666667;0.0;0.9440000000000001;0.13917525773195877;0.666583489348906;1
0.2;0.3333333333333333;0.892;0.1134020618556701;0.1925250280724913;2
0.06666666666666667;0.16666666666666666;0.7120000000000001;0.0;0.7562868225145929;0
0.13333333333333333;0.3333333333333333;0.888;0.14432989690721648;0.7105381767366302;0
0.4666666666666667;0.16666666666666666;0.948;0.20618556701030927;0.3081946129408457;2
0.06666666666666667;0.0;0.9079999999999999;0.07216494845360824;0.8093465494611347;1
0.06666666666666667;0.0;0.992;0.12886597938144329;0.5555519881163966;2
0.13333333333333333;0.0;0.7879999999999999;0.37628865979381443;0.6892892565965608;0
0.2;0.0;0.96;0.22164948453608246;0.29768976884541065;2
0.13333333333333333;0.16666666666666666;0.932;0.020618556701030927;0.690710879799397;0
0.13333333333333333;0.16666666666666666;0.8959999999999999;0.08762886597938144;0.7513110299849405;0
0.3333333333333333;0.0;0.892;0.03608247422680412;0.6624566327643812;0
0.2;0.0;0.892;0.24742268041237114;0.7606985638536753;0
0.13333333333333333;0.0;0.9159999999999999;0.12371134020618557;0.7937396059600457;1
0.4;0.16666666666666666;1.0;0.10309278350515463;0.14743060246282363;2
0.13333333333333333;0.0;0.804;0.041237113402061855;0.5690645974540454;1
0.0;0.0;0.9;0.030927835051546393;0.6971298915586523;1
0.2;0.0;0.9640000000000001;0.09278350515463918;0.6750389607321644;1
0.2;0.16666666666666666;0.8759999999999999;0.02577319587628866;0.7223900012294378;0
0.13333333333333333;0.0;0.932;0.03608247422680412;0.8375802082058537;1
0.06666666666666667;0.0;0.956;0.31443298969072164;0.7120595541314491;0
0.06666666666666667;0.16666666666666666;0.86;0.12886597938144329;0.7667378581700464;0
0.13333333333333333;0.0;0.912;0.020618556701030927;0.5645645502779184;2
0.06666666666666667;0.0;0.76;0.08762886597938144;0.538577218134584;1
0.13333333333333333;0.0;0.9520000000000001;0.12371134020618557;0.7175597797472426;1
0.06666666666666667;0.0;0.9279999999999999;0.015463917525773196;0.6779908669078694;1
0.26666666666666666;0.0;0.9159999999999999;0.041237113402061855;0.7936836179970106;1
0.13333333333333333;0.0;0.972;0.3556701030927835;0.8955766603173007;0
0.06666666666666667;0.0;0.828;0.061855670103092786;0.8614937827581717;1
0.06666666666666667;0.0;0.848;0.28865979381443296;0.5120978762399332;0
0.06666666666666667;0.0;0.9359999999999999;0.04639175257731959;0.8209550759052883;1
0.13333333333333333;0.3333333333333333;0.92;0.15979381443298968;0.7522441002068755;0
0.4;0.16666666666666666;0.988;0.23711340206185566;0.14120157246260295;2
0.3333333333333333;0.16666666666666666;0.88;0.32989690721649484;0.5808772374034468;0
0.4666666666666667;0.0;0.956;0.020618556701030927;0.7270200112557118;0
0.26666666666666666;0.0;0.8440000000000001;0.20618556701030927;0.47713583064177834;2
0.6;0.3333333333333333;0.976;0.0979381443298969;0.42593175664917476;4
0.13333333333333333;0.16666666666666666;0.84;0.041237113402061855;0.7422057560688116;0
0.06666666666666667;0.0;0.8240000000000001;0.005154639175257732;0.77797162382857;1
0.0;0.0;0.9440000000000001;0.0;0.7284664060269584;1
0.13333333333333333;0.3333333333333333;0.848;0.10824742268041238;0.49933221054305144;0
0.3333333333333333;0.16666666666666666;0.848;0.19072164948453607;0.6824977690355214;0
0.2;0.3333333333333333;0.9840000000000001;0.04639175257731959;0.6819690823640799;0
0.0;0.0;0.0;0.0;0.45819398251966337;3
0.0;0.0;0.0;0.0;0.45819398251966337;3
0.4;0.3333333333333333;0.948;0.12886597938144329;0.45819398251966337;2
0.4;0.3333333333333333;0.948;0.12886597938144329;0.45819398251966337;2
0.0;0.16666666666666666;0.368;0.0;0.5978809973853687;1
0.13333333333333333;0.0;0.8959999999999999;0.02577319587628866;0.6640696321522853;1
0.0;0.0;0.568;0.04639175257731959;0.4288019892999013;1
0.0;0.16666666666666666;0.8959999999999999;0.05670103092783505;0.8210152705821615;0
0.06666666666666667;0.0;0.968;0.005154639175257732;0.3385394327043674;2
0.0;0.0;0.6759999999999999;0.05154639175257732;0.8692202271175492;1
0.3333333333333333;0.3333333333333333;0.9159999999999999;0.20103092783505155;0.8227346799098543;0
0.26666666666666666;0.3333333333333333;0.972;0.18041237113402062;0.7660458596022488;0
0.4666666666666667;0.0;0.868;0.30927835051546393;0.6512065909901902;0
0.13333333333333333;0.16666666666666666;0.9159999999999999;0.07216494845360824;0.6690001468482942;0
0.13333333333333333;0.0;0.772;0.07731958762886598;0.6736337894129827;1
0.3333333333333333;0.0;0.8759999999999999;0.22164948453608246;0.8206046062555675;0
0.0;0.0;0.048;0.0;5.243744968055459e-05;3
0.3333333333333333;0.0;0.9359999999999999;0.21649484536082475;0.6175078367915022;0
0.0;0.16666666666666666;0.68;0.010309278350515464;0.32104719004873894;2
0.4;0.16666666666666666;0.9279999999999999;0.07731958762886598;0.8350599530544801;0
0.2;0.0;0.912;0.02577319587628866;0.8202675184086486;1
0.4;0.16666666666666666;0.872;0.14432989690721648;0.6605687791150887;0
0.13333333333333333;0.0;0.3;0.0;0.2057620214874724;3
0.0;0.16666666666666666;0.98;0.0;0.4146324998384123;2
0.2;0.16666666666666666;0.696;0.27835051546391754;0.5903024910823541;0
0.06666666666666667;0.0;0.9840000000000001;0.11855670103092783;0.21186856463595857;2
0.4666666666666667;0.0;0.972;0.13917525773195877;0.31349278739577674;2
0.4666666666666667;0.5;0.9840000000000001;0.12371134020618557;0.1461678969566499;4
0.3333333333333333;0.3333333333333333;0.868;0.20618556701030927;0.24876165593692992;2
0.5333333333333333;0.16666666666666666;0.956;0.24742268041237114;0.638338511145776;0
0.06666666666666667;0.0;0.652;0.005154639175257732;0.7032508945535968;1
0.0;0.16666666666666666;0.8240000000000001;0.16494845360824742;0.7007000909259516;0
0.06666666666666667;0.16666666666666666;0.956;0.1134020618556701;0.7168379826465893;0
0.2;0.0;0.8959999999999999;0.24742268041237114;0.8862504577584293;0
0.13333333333333333;0.0;0.8640000000000001;0.015463917525773196;0.7768431230399834;1
0.4;0.0;0.9359999999999999;0.42783505154639173;0.5239413458943855;0
0.06666666666666667;0.0;0.94;0.10309278350515463;0.7272538412687579;1
0.06666666666666667;0.16666666666666666;0.956;0.11855670103092783;0.5106606214040514;0
0.4;0.16666666666666666;0.836;0.015463917525773196;0.7193689127737557;0
0.26666666666666666;0.3333333333333333;0.94;0.05670103092783505;0.5035033489426249;2
0.06666666666666667;0.0;0.932;0.030927835051546393;0.7190185954562903;1
0.2;0.16666666666666666;0.888;0.07216494845360824;0.4260973066579087;0
0.4;0.16666666666666666;0.8320000000000001;0.21649484536082475;0.6092135212172826;0
0.06666666666666667;0.0;0.968;0.061855670103092786;0.4534729715471951;2
0.2;0.0;0.972;0.0979381443298969;0.6571055872987323;1
0.06666666666666667;0.3333333333333333;0.9279999999999999;0.2268041237113402;0.7982506562122045;0
0.2;0.3333333333333333;0.98;0.20618556701030927;0.6641346077184339;0
0.2;0.0;0.988;0.020618556701030927;0.7334062715799157;1
0.2;0.0;0.924;0.14432989690721648;0.5069185912519207;2
0.0;0.0;0.23199999999999998;0.005154639175257732;0.1702279799856977;3
0.26666666666666666;0.0;0.976;0.15979381443298968;0.8776191012087537;0
0.13333333333333333;0.16666666666666666;0.9;0.422680412371134;0.5582267433290088;0
0.5333333333333333;0.0;0.888;0.2422680412371134;0.5257642356954042;0
0.13333333333333333;0.0;0.992;0.1958762886597938;0.7120768731371834;1
0.2;0.0;0.7440000000000001;0.05154639175257732;0.7681283118497207;1
0.0;0.0;0.852;0.06701030927835051;0.319501896489717;2
0.26666666666666666;0.3333333333333333;0.82;0.06701030927835051;0.6402778179440177;0
0.06666666666666667;0.0;0.8240000000000001;0.13402061855670103;0.707307139278506;1
0.3333333333333333;0.16666666666666666;0.848;0.17010309278350516;0.5880907907745526;0
0.13333333333333333;0.16666666666666666;0.812;0.04639175257731959;0.5815088303727851;0
0.6;0.16666666666666666;0.956;0.07731958762886598;0.9260294602146347;0
0.4666666666666667;0.3333333333333333;0.924;0.4484536082474227;0.8609008821818747;0
0.4666666666666667;0.16666666666666666;0.852;0.07731958762886598;0.6089574975663163;0
0.2;0.0;0.828;0.18041237113402062;0.7538669426020971;0
0.0;0.0;0.9159999999999999;0.14432989690721648;0.7867721160539309;1
0.13333333333333333;0.0;0.968;0.04639175257731959;0.778428913543382;1
0.0;0.0;0.804;0.07216494845360824;0.779669987869196;1
0.26666666666666666;0.0;0.956;0.15463917525773196;0.771592007534307;0
0.2;0.0;0.88;0.05670103092783505;0.6834793043506124;1
0.0;0.0;0.048;0.010309278350515464;4.487942620704449e-06;3
0.4;0.16666666666666666;0.948;0.07216494845360824;0.5079342607102358;2
0.13333333333333333;0.3333333333333333;0.9;0.27835051546391754;0.6401950898111126;0
0.3333333333333333;0.8333333333333333;0.94;0.12886597938144329;0.46027300143244004;4
0.06666666666666667;0.0;0.996;0.005154639175257732;0.21934531299193077;2
0.2;0.16666666666666666;0.736;0.05154639175257732;0.5632306118652397;0
0.4;0.5;0.9640000000000001;0.27835051546391754;0.6044235506042832;4
0.0;0.0;0.9159999999999999;0.15979381443298968;0.741546169117958;1
0.4666666666666667;0.0;0.86;0.16494845360824742;0.6310345310039055;0
0.3333333333333333;0.0;0.904;0.30412371134020616;0.5488332099129584;0
0.06666666666666667;0.16666666666666666;0.9520000000000001;0.005154639175257732;0.40846362936146596;2
0.06666666666666667;0.0;0.9440000000000001;0.04639175257731959;0.6271316262715114;1
0.2;0.0;0.8;0.015463917525773196;0.9405436892894432;1
0.2;0.0;0.8959999999999999;0.015463917525773196;0.7355250140579234;1
0.06666666666666667;0.3333333333333333;0.74;0.08762886597938144;0.8870474249685123;0
0.06666666666666667;0.0;0.9;0.05154639175257732;0.7589672960457412;1
0.4666666666666667;0.3333333333333333;0.892;0.11855670103092783;0.7017664987433996;0
0.3333333333333333;0.0;0.92;0.38144329896907214;0.7186674110167539;0
0.26666666666666666;0.16666666666666666;0.88;0.16494845360824742;0.645027268176906;0
0.4;0.3333333333333333;0.9359999999999999;0.07731958762886598;0.7074500738061505;0
0.26666666666666666;0.16666666666666666;0.8240000000000001;0.061855670103092786;0.7562416735774736;0
0.2;0.0;0.94;0.10824742268041238;0.8895205508634352;1
0.3333333333333333;0.0;0.816;0.08762886597938144;0.26722446598521504;2
0.2;0.6666666666666666;0.9279999999999999;0.04639175257731959;0.7391362376735675;4
0.3333333333333333;0.3333333333333333;0.924;0.030927835051546393;0.8991131356666852;0
0.0;0.0;0.9;0.015463917525773196;0.8303060500325695;1
0.4666666666666667;0.16666666666666666;0.9;0.06701030927835051;0.7174013893545437;0
0.0;0.0;0.988;0.015463917525773196;0.7548675194491969;1
0.06666666666666667;0.16666666666666666;0.9279999999999999;0.12886597938144329;0.3218437940049814;2
0.06666666666666667;0.0;0.96;0.13402061855670103;0.8400265119058435;1
0.3333333333333333;0.0;0.988;0.14948453608247422;0.3474446006253689;2
0.06666666666666667;0.16666666666666666;0.88;0.10309278350515463;0.8108457332180349;0
0.2;0.16666666666666666;0.904;0.09278350515463918;0.8229115493770007;0
0.3333333333333333;0.16666666666666666;0.88;0.27835051546391754;0.7540591507556437;0
0.6;0.16666666666666666;0.972;0.15979381443298968;0.1600426820920032;2
0.06666666666666667;0.16666666666666666;0.792;0.06701030927835051;0.5843520416248598;0
0.13333333333333333;0.0;0.9159999999999999;0.005154639175257732;0.7390184145324398;1
0.0;0.0;0.9840000000000001;0.06701030927835051;0.4053742491836066;2
0.4;0.16666666666666666;0.94;0.15463917525773196;0.7675316264027511;0
0.26666666666666666;0.0;0.968;0.03608247422680412;0.1005773720604739;2
0.06666666666666667;0.0;0.9359999999999999;0.07731958762886598;0.591194689388202;2
0.06666666666666667;0.0;0.9079999999999999;0.020618556701030927;0.6036551398332766;2
0.0;0.0;0.728;0.015463917525773196;0.5880182689028053;1
0.0;0.0;0.7879999999999999;0.07731958762886598;0.7789636583514665;1
0.26666666666666666;0.16666666666666666;0.9640000000000001;0.0979381443298969;0.8837541890784528;0
0.26666666666666666;0.16666666666666666;0.94;0.07731958762886598;0.636271385866838;0
0.0;0.0;0.812;0.005154639175257732;0.6780236183429245;1
0.13333333333333333;0.16666666666666666;0.9840000000000001;0.4175257731958763;0.9200292332630096;0
0.2;0.16666666666666666;0.828;0.05154639175257732;0.928340469435517;0
0.2;0.0;0.8320000000000001;0.07731958762886598;0.8039882623543926;1
0.06666666666666667;0.0;0.948;0.08762886597938144;0.7135792558714513;1
0.06666666666666667;0.16666666666666666;0.856;0.17525773195876287;1.0;0
0.06666666666666667;0.0;0.7240000000000001;0.005154639175257732;0.5909399547024805;1
0.0;0.0;0.828;0.03608247422680412;0.6392150895364478;1
0.4;0.5;0.98;0.20103092783505155;0.5758584988954526;4
0.2;0.0;0.8759999999999999;0.10309278350515463;0.6662666382563098;1
0.13333333333333333;0.3333333333333333;0.924;0.08247422680412371;0.15937359195194473;2
0.26666666666666666;0.3333333333333333;0.992;0.10824742268041238;0.36952746956014826;2
0.06666666666666667;0.0;0.92;0.08762886597938144;0.7869699487830849;1
0.26666666666666666;0.3333333333333333;0.912;0.08247422680412371;0.8199409532052663;0
0.06666666666666667;0.0;0.14400000000000002;0.0;0.0;3
0.06666666666666667;0.0;0.68;0.17010309278350516;0.7282901693245676;1
0.3333333333333333;0.3333333333333333;0.988;1.0;0.40126782855712423;2
0.2;0.16666666666666666;0.8759999999999999;0.44329896907216493;0.7007717105220289;0
0.13333333333333333;0.16666666666666666;0.9359999999999999;0.10309278350515463;0.567587771385187;0
0.13333333333333333;0.0;0.9279999999999999;0.07731958762886598;0.8799786106763917;1
0.26666666666666666;0.0;0.852;0.04639175257731959;0.0;2
0.5333333333333333;0.16666666666666666;0.94;0.34536082474226804;0.8775283229020103;0
0.3333333333333333;0.0;0.816;0.07731958762886598;0.7459841819122741;1
0.13333333333333333;0.3333333333333333;0.948;0.07731958762886598;0.8065383160386226;0
