followers_count;ORGAO_PARTICIPANTE;ORGAO_GESTOR;PERC_PRESENCA;TOTAL_PROPOSTAS;GASTO_GABINETE;cluster
0.0008243455833906449;0.06666666666666667;0.0;0.968;0.020618556701030927;0.6589870429932715;1
0.0;0.0;0.0;0.012;0.005154639175257732;0.0897570830163456;3
0.001534571664194637;0.5333333333333333;0.5;0.972;0.061855670103092786;0.7441993986110014;2
0.0;0.13333333333333333;0.0;0.924;0.14948453608247422;0.5177167100938608;1
0.000904900526392988;0.26666666666666666;0.16666666666666666;0.9640000000000001;0.17525773195876287;0.49097355216744687;4
0.014394497023327034;0.13333333333333333;0.16666666666666666;0.9079999999999999;0.25773195876288657;0.6352077903371927;0
0.0;0.26666666666666666;0.0;0.92;0.12371134020618557;0.6864846557124629;1
0.0;0.13333333333333333;0.0;0.9;0.04639175257731959;0.9379567360456482;1
0.2216355137206885;0.06666666666666667;0.3333333333333333;0.872;0.030927835051546393;0.5467620888417658;4
0.0;0.26666666666666666;0.16666666666666666;0.9359999999999999;0.05154639175257732;0.7260386634264736;0
0.11312934807891566;0.2;0.16666666666666666;0.9440000000000001;0.4896907216494845;0.705837918104585;0
0.01688498734448281;0.2;0.16666666666666666;0.9079999999999999;0.15979381443298968;0.6323321440324449;0
0.0007840681118894732;0.26666666666666666;0.0;0.912;0.10824742268041238;0.864942631906727;1
0.0;0.3333333333333333;0.3333333333333333;0.672;0.19072164948453607;0.7412289196179247;0
0.0;0.0;0.0;0.10800000000000001;0.0;0.05654545221892557;3
0.0;0.26666666666666666;0.0;0.892;0.17525773195876287;0.7659976171485459;1
0.0;0.06666666666666667;0.16666666666666666;0.8320000000000001;0.061855670103092786;0.5273577365545339;0
0.0;0.06666666666666667;0.16666666666666666;0.924;0.10824742268041238;0.7133795600016373;0
0.0037048560869160983;0.3333333333333333;0.0;0.764;0.06701030927835051;0.7776747751329826;1
0.0;0.13333333333333333;0.16666666666666666;0.956;0.1134020618556701;0.7029388126324028;0
0.0;0.2;0.0;0.816;0.005154639175257732;0.6603960109009903;1
0.1264873715022792;0.2;0.0;0.956;0.09278350515463918;0.49658916360826244;1
0.0;0.26666666666666666;0.16666666666666666;0.988;0.17525773195876287;0.523679182081715;4
0.0;0.06666666666666667;0.3333333333333333;0.9279999999999999;0.18556701030927836;0.7486594995824459;0
0.0008508615854622495;0.3333333333333333;0.16666666666666666;0.9440000000000001;0.06701030927835051;0.31105247152523513;4
0.0;0.26666666666666666;0.0;0.956;0.07731958762886598;0.6436483683129581;1
0.0;0.2;0.16666666666666666;0.9440000000000001;0.07731958762886598;0.4185572935442108;4
0.0;0.3333333333333333;0.16666666666666666;0.892;0.05670103092783505;0.7358699528749623;0
0.0;0.4;0.16666666666666666;0.988;0.03608247422680412;0.19496696100852046;2
0.0007840681118894732;0.13333333333333333;0.16666666666666666;0.9359999999999999;0.07216494845360824;0.8044251981362205;0
0.0;0.0;0.0;0.9359999999999999;0.0;0.679022179717095;1
0.0;0.26666666666666666;0.3333333333333333;0.8959999999999999;0.14948453608247422;0.7298673589144345;0
0.012356456965367753;0.3333333333333333;0.16666666666666666;0.92;0.4175257731958763;0.7316162035211407;0
0.0;0.0;0.16666666666666666;0.912;0.14948453608247422;0.8049938544480767;0
0.0;0.2;0.16666666666666666;0.84;0.14432989690721648;0.836967035721632;0
0.0;0.4666666666666667;0.5;0.884;0.14432989690721648;0.5890722440645847;2
0.007390244729273298;0.4;0.3333333333333333;0.912;0.1134020618556701;0.6227250173576746;0
0.0;0.2;0.16666666666666666;0.836;0.09278350515463918;0.7077054061030287;0
0.0;0.13333333333333333;0.16666666666666666;0.872;0.07731958762886598;0.47161313015928863;4
0.0020843591501856287;0.0;0.0;0.736;0.08762886597938144;0.7388357798752966;1
0.0;0.13333333333333333;0.3333333333333333;0.968;0.08762886597938144;0.3896011580626208;4
0.0;0.6;0.8333333333333333;0.9;0.2268041237113402;0.2692360134264245;2
0.0;0.06666666666666667;0.0;0.88;0.07216494845360824;0.594880590962912;1
0.0;0.0;0.0;0.9440000000000001;0.030927835051546393;0.5666430418867315;1
0.0;0.2;0.0;0.9279999999999999;0.05670103092783505;0.8079600447022506;1
0.0;0.4;0.5;0.9440000000000001;0.21649484536082475;0.7578541573792811;2
0.005673081860940016;0.7333333333333333;0.5;0.9079999999999999;0.36597938144329895;0.0;2
0.25260251203876843;0.06666666666666667;0.0;0.772;0.24742268041237114;0.7166986103501679;0
0.0;0.0;0.0;0.68;0.07216494845360824;0.704677544720884;1
0.0;0.4;0.0;0.888;0.020618556701030927;0.6311903434661159;0
0.0;0.2;0.16666666666666666;0.9;0.041237113402061855;0.630724722348685;0
0.0;0.13333333333333333;0.0;0.9640000000000001;0.12371134020618557;0.5988425888927846;1
0.10913852194434123;0.4;1.0;0.9520000000000001;0.22164948453608246;0.5934266850396545;2
0.0;0.3333333333333333;0.16666666666666666;0.9840000000000001;0.10309278350515463;0.6797033158232478;0
0.0;0.06666666666666667;0.0;0.8759999999999999;0.030927835051546393;0.8752591816158113;1
0.0;0.13333333333333333;0.0;0.8759999999999999;0.10309278350515463;0.6648083029797637;1
0.0;0.06666666666666667;0.0;0.968;0.02577319587628866;0.7191843563866069;1
0.0;0.13333333333333333;0.16666666666666666;0.92;0.05670103092783505;0.6575031158977086;0
0.011346163721880033;0.0;0.0;0.06;0.0;0.003197723565514097;3
0.0;0.13333333333333333;0.0;0.98;0.05670103092783505;0.5064143714843763;1
0.0037860823211101277;0.13333333333333333;0.16666666666666666;0.792;0.041237113402061855;0.5604291748049214;0
0.0;0.26666666666666666;0.3333333333333333;0.8759999999999999;0.21649484536082475;0.6913381723119664;0
0.0;0.2;0.0;0.9440000000000001;0.10824742268041238;0.4485304577565544;1
0.0;0.4666666666666667;0.16666666666666666;0.94;0.13402061855670103;0.7154358579725295;0
0.001826918978173974;0.5333333333333333;0.5;0.956;0.22164948453608246;0.5528312168445912;2
0.0;0.5333333333333333;0.5;0.9079999999999999;0.08762886597938144;0.5908369312259238;2
0.0;0.3333333333333333;0.0;0.9840000000000001;0.2422680412371134;0.6692659666351132;0
0.0;0.26666666666666666;0.0;0.968;0.26804123711340205;0.613235081059277;0
0.0;0.13333333333333333;0.16666666666666666;0.8640000000000001;0.0979381443298969;0.8403779307026954;0
0.0;0.13333333333333333;0.0;0.912;0.03608247422680412;0.5916955344103809;1
0.0;0.26666666666666666;0.0;0.956;0.14432989690721648;0.7014479719959886;1
0.0;0.13333333333333333;0.0;0.644;0.010309278350515464;0.8061889127146944;1
0.0;0.0;0.0;0.812;0.015463917525773196;0.8869324609866542;1
0.0006222869346931008;0.0;0.0;0.98;0.061855670103092786;0.5488947404265393;1
0.00017352877305088087;0.26666666666666666;0.16666666666666666;0.924;0.10824742268041238;0.39096466065083857;4
0.0;0.26666666666666666;0.3333333333333333;0.8959999999999999;0.11855670103092783;0.6413251256401312;0
0.0015439697408782436;0.2;0.16666666666666666;0.972;0.08247422680412371;0.6529631459526284;0
0.0;0.2;0.0;0.664;0.08762886597938144;0.505316407454194;1
0.013400314768439782;0.06666666666666667;0.0;0.912;0.06701030927835051;0.5677384865757539;1
0.0;0.06666666666666667;0.0;0.856;0.04639175257731959;0.7814406042706523;1
0.0569040117368552;0.06666666666666667;0.16666666666666666;0.972;0.1958762886597938;0.4059451436078376;4
0.0;0.0;0.0;0.0;0.0;0.04487428206393616;3
0.003041284743934297;0.4;0.3333333333333333;0.996;0.18041237113402062;0.4355959962020995;4
0.004431193156320559;0.3333333333333333;0.0;0.968;0.25773195876288657;0.7793202915986231;1
0.0;1.0;0.0;0.996;0.07731958762886598;0.3833352285028376;2
0.0;0.0;0.0;0.04;0.03608247422680412;0.09598326557516468;3
0.0021135603170239783;0.13333333333333333;0.0;0.9520000000000001;0.07731958762886598;0.945316458075373;1
0.0;0.26666666666666666;0.16666666666666666;0.888;0.13917525773195877;0.6428888396842686;0
0.0;0.6;0.3333333333333333;0.9079999999999999;0.10309278350515463;0.7783474275042589;0
0.0;0.13333333333333333;0.16666666666666666;0.9640000000000001;0.03608247422680412;0.27127036383457953;4
0.0;0.2;0.0;0.988;0.10824742268041238;0.12323405316808204;4
0.00019836654714326999;0.13333333333333333;0.3333333333333333;0.8440000000000001;0.07216494845360824;0.7238975632604214;0
0.0;0.13333333333333333;0.3333333333333333;0.84;0.14948453608247422;0.845524979841756;0
0.032461963801965074;0.26666666666666666;0.16666666666666666;0.94;0.05670103092783505;0.7191287668310138;0
0.01945838212781183;0.8666666666666667;0.6666666666666666;0.9159999999999999;0.17010309278350516;0.7740482245488064;2
0.014638511371504966;0.2;0.5;0.924;0.21649484536082475;0.8946517340121317;0
0.0;0.2;0.0;0.9159999999999999;0.19072164948453607;0.7683488772386252;1
0.11733095964767953;0.06666666666666667;0.16666666666666666;0.7759999999999999;0.05670103092783505;0.390452062609214;1
0.0;0.2;0.0;0.94;0.06701030927835051;0.6412703211815564;1
0.0;0.26666666666666666;0.5;0.9840000000000001;0.36597938144329895;0.44480052044198176;2
0.0;0.3333333333333333;0.0;0.94;0.09278350515463918;0.41499262500959205;4
3.322891398846655e-05;0.13333333333333333;0.0;0.9640000000000001;0.020618556701030927;0.7355046484070757;1
0.0025062656641604013;0.06666666666666667;0.16666666666666666;0.94;0.06701030927835051;0.7658913009516833;0
0.0035232718195649833;0.26666666666666666;0.16666666666666666;0.88;0.10309278350515463;0.7315713358128014;0
0.00012922355439959213;0.4666666666666667;0.5;0.956;0.041237113402061855;0.37473582657333676;2
0.0006863952434991322;0.26666666666666666;0.5;0.992;0.16494845360824742;0.6819919907918195;2
0.0;0.26666666666666666;0.16666666666666666;0.804;0.03608247422680412;0.586594091205213;0
0.0007333856269171658;0.06666666666666667;0.0;0.9159999999999999;0.005154639175257732;0.6851592596239892;1
0.00027825019895392697;0.06666666666666667;0.0;0.9520000000000001;0.08247422680412371;0.7505405803052771;1
0.12761413376752448;0.13333333333333333;0.16666666666666666;0.9520000000000001;0.07216494845360824;0.21723872194080873;4
0.0;0.0;0.0;0.924;0.005154639175257732;0.9232803082717397;1
0.677781234927415;0.13333333333333333;0.16666666666666666;0.8240000000000001;0.03608247422680412;0.6279248203287908;1
0.04540479362327071;0.26666666666666666;0.0;0.8240000000000001;0.12886597938144329;0.5052195827286723;4
7.082122072289335e-05;0.0;0.0;0.616;0.02577319587628866;0.4479919046420708;1
1.0069367875292894e-05;0.13333333333333333;0.16666666666666666;0.848;0.05670103092783505;0.687733065422298;0
0.0007726561616308081;0.26666666666666666;0.5;0.968;0.061855670103092786;0.6276567741474621;2
2.349519170901675e-06;0.0;0.0;0.94;0.015463917525773196;0.7420400185742213;1
0.0006068472372843184;0.4;0.16666666666666666;0.924;0.12886597938144329;0.7507673678809461;0
0.001896733262109338;0.13333333333333333;0.16666666666666666;0.8440000000000001;0.05154639175257732;0.8181602008498448;0
0.002818751713890324;0.13333333333333333;0.16666666666666666;0.9359999999999999;0.15463917525773196;0.7539981826996202;0
0.0;0.3333333333333333;0.3333333333333333;0.884;0.061855670103092786;0.41707685837267167;4
0.003000671626837282;0.06666666666666667;0.0;0.8240000000000001;0.09278350515463918;0.7970957667897236;1
0.002916760227876508;0.5333333333333333;0.0;0.992;0.16494845360824742;0.8133998412838505;0
0.015630344107221316;0.2;0.16666666666666666;0.9159999999999999;0.20618556701030927;0.6297906209545541;0
9.36451212402239e-05;0.06666666666666667;0.16666666666666666;0.9279999999999999;0.3402061855670103;0.9205933664786453;0
0.007989036472257382;0.4;0.0;0.992;0.39690721649484534;0.6938314646540168;0
3.3564559584309645e-06;0.06666666666666667;0.0;0.852;0.020618556701030927;0.8885748604999791;1
0.021062432430345987;0.2;0.0;0.94;0.41237113402061853;0.6510101409692083;0
0.0795288744158508;0.13333333333333333;0.0;0.7120000000000001;0.3917525773195876;0.6405412824397972;0
0.012380287802672613;0.6;0.3333333333333333;0.956;0.0979381443298969;0.036881256256461555;2
0.10123406816223632;0.2;0.0;0.9;0.22164948453608246;0.6587324606398053;0
0.0005924144766630652;0.2;0.0;0.752;0.010309278350515464;0.7040489866788018;1
0.0;0.4;0.0;0.904;0.13917525773195877;0.5173797159898675;4
0.011989260683515406;0.3333333333333333;0.16666666666666666;0.9359999999999999;0.06701030927835051;0.7196767996989712;0
0.00016681586113401892;0.06666666666666667;0.16666666666666666;0.92;0.05670103092783505;0.6058604304684572;0
0.01163649716228431;0.26666666666666666;0.16666666666666666;0.784;0.22164948453608246;0.6932591758037496;0
0.0;0.13333333333333333;0.0;0.9359999999999999;0.02577319587628866;0.7836107178725533;1
0.0033007387895210103;0.4;0.5;0.8959999999999999;0.020618556701030927;0.6873210301053988;2
0.010077087723997284;0.13333333333333333;0.0;0.92;0.4381443298969072;0.7248482688704668;0
0.00401062922472916;0.2;0.16666666666666666;0.8640000000000001;0.015463917525773196;0.47699377495407425;4
0.0031725221719089477;0.4666666666666667;0.16666666666666666;0.924;0.1134020618556701;0.7112497910118619;0
0.003832065767740632;0.13333333333333333;0.3333333333333333;0.968;0.07216494845360824;0.9848445458701255;0
0.0;0.13333333333333333;0.0;0.76;0.07731958762886598;0.6182061278532597;1
0.012121505048277584;0.2;0.0;0.96;0.3556701030927835;0.52265896609145;0
0.0018037594320608004;0.13333333333333333;0.16666666666666666;0.9079999999999999;0.03608247422680412;0.7772669816835237;0
0.0;0.13333333333333333;0.0;0.8440000000000001;0.041237113402061855;0.9760638334023204;1
0.0076869554359985945;0.5333333333333333;0.3333333333333333;0.976;0.18041237113402062;0.9483817580389122;0
0.004553032507611603;0.0;0.0;0.932;0.07731958762886598;0.5906964574501083;1
1.980309015474269e-05;0.4666666666666667;0.0;0.98;0.015463917525773196;0.8268409833576784;0
0.0011670397367464463;0.26666666666666666;0.0;0.8759999999999999;0.1134020618556701;0.5593959402656947;4
0.002875140173991964;0.0;0.0;0.972;0.17010309278350516;0.7400564182430678;1
0.0;0.0;0.0;0.968;0.010309278350515464;0.8408438213310453;1
0.004690982847503116;0.26666666666666666;0.16666666666666666;0.956;0.05154639175257732;0.7452966009799041;0
0.001482546596838957;0.2;0.0;0.956;0.32989690721649484;0.6988326966704339;0
0.0;0.06666666666666667;0.16666666666666666;0.9;0.02577319587628866;0.8240180440135199;0
0.0013244575211968585;0.0;0.0;0.856;0.24742268041237114;0.8601586022517149;1
0.00117610216783421;0.0;0.0;0.0;0.0;0.04409723522579839;3
0.003170508298333889;0.26666666666666666;0.16666666666666666;0.92;0.3402061855670103;0.6503977652998636;0
0.0012422243502153;0.3333333333333333;0.16666666666666666;0.956;0.07731958762886598;0.6979308545609898;0
0.0;0.13333333333333333;0.0;0.9359999999999999;0.4587628865979381;0.8335625035417247;0
0.005028306671325428;0.3333333333333333;0.3333333333333333;0.9279999999999999;0.24742268041237114;0.6729628126965223;0
0.021417545470747985;0.6;0.16666666666666666;0.924;0.22164948453608246;0.6301183227909265;0
0.009358134857701372;0.13333333333333333;0.0;0.8640000000000001;0.03608247422680412;0.7713762816240006;1
0.0004138510196745379;0.3333333333333333;0.16666666666666666;0.86;0.18556701030927836;0.6738658265925437;0
0.0007850750486770026;0.06666666666666667;0.16666666666666666;0.664;0.02577319587628866;0.6116737808954998;0
0.0002466995129446759;0.2;0.16666666666666666;0.992;0.0979381443298969;0.4092153187379035;4
0.0017074291460538317;0.4666666666666667;0.0;0.968;0.05670103092783505;0.6225127364999282;0
0.00015641084766288295;0.3333333333333333;0.3333333333333333;0.768;0.11855670103092783;0.7501706121267816;0
0.0009461849346816889;0.2;0.3333333333333333;0.892;0.04639175257731959;0.7666592898795154;0
0.008371001160326826;0.4;0.5;0.956;0.13917525773195877;0.7619174093879706;2
0.004584583193620854;0.6;0.3333333333333333;0.9640000000000001;0.15979381443298968;0.3126287354036997;2
0.01745726308539529;0.0;0.0;0.584;0.18041237113402062;0.6994734295751343;1
0.00023763708185691227;0.2;0.0;0.72;0.030927835051546393;0.2678308421072419;4
0.0026844934755530852;0.3333333333333333;0.0;0.9;0.07731958762886598;0.6313775715266727;0
0.0003000671626837282;0.4;0.5;0.924;0.07731958762886598;0.7271269602173301;2
0.00430230524751681;0.13333333333333333;0.0;0.9159999999999999;0.03608247422680412;0.6751643418967647;1
0.00031349298651745205;0.3333333333333333;0.0;0.932;0.05154639175257732;0.32829106925666557;4
0.0;0.0;0.16666666666666666;0.8320000000000001;0.04639175257731959;0.657423762510169;0
0.00033161784869297926;0.3333333333333333;0.0;0.884;0.16494845360824742;0.5808738509402177;4
0.0001889684704596633;0.26666666666666666;0.0;0.8079999999999999;0.015463917525773196;0.7080174763063579;1
0.0;0.0;0.0;0.504;0.0;0.4549673158254991;1
0.00013425823833723856;0.2;0.0;0.884;0.03608247422680412;0.6490374265354246;1
8.055494300234314e-06;0.26666666666666666;0.0;0.8640000000000001;0.061855670103092786;0.9186236986899824;1
0.0021840458921510287;0.13333333333333333;0.0;0.9359999999999999;0.010309278350515464;0.69681154057923;1
0.23313137537831455;0.3333333333333333;0.16666666666666666;0.9520000000000001;0.10824742268041238;0.48479169829513996;4
0.002258223568832353;0.4;0.5;0.94;0.20103092783505155;0.28685949617957757;2
0.009395727164435798;0.3333333333333333;0.16666666666666666;0.9440000000000001;0.27319587628865977;0.33100118898841263;2
0.0023230031688300703;0.6666666666666666;0.0;0.872;0.4175257731958763;0.5787091392744759;0
0.007256993427723588;0.0;0.0;0.7759999999999999;0.020618556701030927;0.4465923227448983;1
0.004707093836103585;0.06666666666666667;0.16666666666666666;0.912;0.06701030927835051;0.6838794577515401;0
0.0010364735999634819;0.06666666666666667;0.16666666666666666;0.8959999999999999;0.3865979381443299;0.6925120095235321;0
0.0;0.13333333333333333;0.0;0.9840000000000001;0.08247422680412371;0.512280077336039;1
0.0035309916682693746;0.3333333333333333;0.16666666666666666;0.8959999999999999;0.11855670103092783;0.50772688963828;4
0.0029473039770982297;0.06666666666666667;0.0;0.92;0.05670103092783505;0.7353138463974338;1
0.0014076976289659465;0.2;0.0;0.868;0.07731958762886598;0.743012378800358;1
0.0;0.13333333333333333;0.0;0.9520000000000001;0.08247422680412371;0.8691386824890975;1
1.87961533672134e-05;0.06666666666666667;0.0;0.9;0.34536082474226804;0.7344899866852241;0
0.005694227533478131;0.0;0.0;0.8959999999999999;0.10824742268041238;0.6924572753721456;1
0.009268517483611264;0.6;0.16666666666666666;0.9359999999999999;0.25257731958762886;0.6353811678803166;0
0.0013546656248227373;0.3333333333333333;0.16666666666666666;0.508;0.37628865979381443;0.5564694032695562;0
0.03915876473022653;0.06666666666666667;0.16666666666666666;0.888;0.5;0.5844379218636776;0
0.0004504363896214354;0.26666666666666666;0.0;0.9159999999999999;0.08762886597938144;0.6967916670787456;1
0.0007538600082635946;0.0;0.0;0.68;0.05670103092783505;0.5241499239065232;1
0.04766201025531554;0.26666666666666666;0.16666666666666666;0.8;0.05670103092783505;0.65609807347505;0
0.0;0.3333333333333333;0.0;0.9640000000000001;0.07216494845360824;0.8402690248574839;1
0.0;0.2;0.0;0.868;0.1134020618556701;0.4656694887818547;1
0.0052038493179513675;0.2;0.0;0.856;0.2268041237113402;0.72142926512623;1
0.0;0.06666666666666667;0.3333333333333333;0.86;0.0;0.8494108936686648;0
0.0011187067709450404;0.26666666666666666;0.16666666666666666;0.96;0.06701030927835051;0.7739095084528697;0
0.0;0.13333333333333333;0.16666666666666666;0.8759999999999999;0.07216494845360824;0.7601399028813902;0
0.0022844039253081144;0.8;0.3333333333333333;0.8959999999999999;0.18556701030927836;0.5030059138194086;2
0.0014211234527996704;0.06666666666666667;0.0;0.9279999999999999;0.31958762886597936;0.8809077671311333;0
0.0028167378403152654;0.26666666666666666;0.0;0.8959999999999999;0.08247422680412371;0.8223786677095885;1
0.0022541958216822358;0.3333333333333333;0.16666666666666666;0.9640000000000001;0.4845360824742268;0.20664543139393454;2
0.0;0.06666666666666667;0.0;0.956;0.08247422680412371;0.4880546200662454;4
0.007217387247414103;0.2;0.16666666666666666;0.8759999999999999;0.5927835051546392;0.2545541368448946;2
0.002805661535652443;0.0;0.0;0.94;0.041237113402061855;0.7431512589464159;1
0.0013905797035779486;0.13333333333333333;0.0;0.8640000000000001;0.09278350515463918;0.6751484407528048;1
0.0009982100020373688;0.06666666666666667;0.16666666666666666;0.86;0.05670103092783505;0.6014685157583967;0
0.00466648071900657;0.2;0.16666666666666666;0.532;0.08247422680412371;0.4842399274279763;1
0.002227679819610631;0.2;0.16666666666666666;0.84;0.07216494845360824;0.8340217384222677;0
0.0061248608329448236;0.13333333333333333;0.0;0.7959999999999999;0.15463917525773196;0.8604179889301787;1
0.0;0.06666666666666667;0.0;0.9840000000000001;0.041237113402061855;0.45993743690808186;4
0.12030679350042443;0.06666666666666667;0.0;0.836;0.14432989690721648;0.7429694211041481;0
0.039782394247303;0.6;0.0;0.924;0.13917525773195877;0.5922171903623094;0
0.0017520700103009635;0.2;0.5;0.88;0.030927835051546393;0.8656341500420213;0
6.511524559356071e-05;0.2;0.16666666666666666;0.7240000000000001;0.08247422680412371;0.15517816241646337;4
0.0;0.26666666666666666;0.0;0.68;0.05670103092783505;0.99909532216702;1
0.00029771764351282654;0.2;0.0;0.9159999999999999;0.041237113402061855;0.5448665599903414;1
0.0002258894860024039;0.13333333333333333;0.16666666666666666;0.904;0.041237113402061855;0.6718804802993847;0
0.021015442046927953;0.13333333333333333;0.0;0.84;0.0979381443298969;0.6267733173695429;1
0.0016171404807720387;0.13333333333333333;0.16666666666666666;0.924;0.041237113402061855;0.6224673766412211;0
0.0001990378383349562;0.2;0.16666666666666666;0.948;0.29381443298969073;0.7222467737551467;0
6.343701761434523e-05;0.4;0.0;0.848;0.08247422680412371;0.6761603722119152;0
0.0027432314548256273;0.26666666666666666;0.0;0.94;0.25773195876288657;0.7701686149337271;1
0.0;0.06666666666666667;0.0;0.972;0.05670103092783505;0.3988033973186635;4
0.05516973094313392;0.0;0.0;0.4;0.18556701030927836;0.2683009511672945;3
0.4891880162439043;0.6;0.0;0.972;0.4690721649484536;0.7101540650940572;0
0.0;0.26666666666666666;0.0;0.8759999999999999;0.17010309278350516;0.7091123116663582;1
0.0009330947564438081;0.2;0.16666666666666666;0.972;0.06701030927835051;0.7895784980536382;0
0.044537821049208;0.06666666666666667;0.0;0.68;0.020618556701030927;0.54320373623684;1
0.004206310607105685;0.06666666666666667;0.16666666666666666;0.932;0.25257731958762886;0.6630547243552525;0
0.058518802698456336;0.2;0.3333333333333333;0.9520000000000001;0.6288659793814433;0.590298964004732;0
0.04533565063052704;0.0;0.0;0.5;0.02577319587628866;0.4474159363819259;1
0.0011643545719797015;0.0;0.16666666666666666;0.84;0.030927835051546393;0.8906973292593288;0
0.0001315730735704938;0.3333333333333333;0.3333333333333333;0.828;0.23195876288659795;0.799531489256847;0
0.0006585366590441552;0.13333333333333333;0.16666666666666666;0.924;0.020618556701030927;0.6449163702944986;0
0.00952360813645202;0.0;0.16666666666666666;0.748;0.07731958762886598;0.6397466705207495;0
0.00010002238756124274;0.0;0.0;0.852;0.04639175257731959;0.6020775284002388;1
0.0017007162341369697;0.4;0.3333333333333333;0.912;0.13917525773195877;0.7380107366586356;0
0.0012955919999543522;0.2;0.16666666666666666;0.956;0.22164948453608246;0.660730438792362;0
0.0;0.06666666666666667;0.0;0.9079999999999999;0.06701030927835051;0.859631087366861;1
0.0;0.13333333333333333;0.0;0.644;0.6288659793814433;0.7641001900028512;0
0.0012791453657580406;0.06666666666666667;0.0;0.9359999999999999;0.041237113402061855;0.5444086843822369;1
0.0074627441779754064;0.4;0.0;0.9159999999999999;0.17525773195876287;0.44100674419425506;4
0.005605281450579711;0.13333333333333333;0.0;0.94;0.11855670103092783;0.6973489687785908;1
1.0069367875292894e-05;0.13333333333333333;0.5;0.9079999999999999;0.06701030927835051;0.8323475952103566;0
0.0;0.13333333333333333;0.16666666666666666;0.82;0.005154639175257732;0.751429392147897;0
0.16438008104498558;0.3333333333333333;0.16666666666666666;0.9079999999999999;0.12886597938144329;0.7871712734362588;0
0.0013090178237880762;0.2;0.16666666666666666;0.84;0.05154639175257732;0.6069884859781441;0
